segment,q_index,combined_path_distance,mode,original_cm-1,symmetry_fixed_cm-1,delta_cm-1
3,66,3.72789900,6,310.315800,310.074700,-0.241100
3,66,3.72789900,7,349.150300,349.063800,-0.086500
3,66,3.72789900,8,363.477100,362.873800,-0.603300
3,66,3.72789900,9,371.262700,370.733100,-0.529600
3,66,3.72789900,10,377.019400,376.708500,-0.310900
3,66,3.72789900,11,383.637000,383.460800,-0.176200
3,66,3.72789900,12,410.832700,410.264000,-0.568700
3,66,3.72789900,13,421.319300,421.349000,0.029700
3,66,3.72789900,14,424.938900,425.343700,0.404800
3,66,3.72789900,15,452.848900,452.467700,-0.381200
3,66,3.72789900,16,459.782400,459.323100,-0.459300
3,66,3.72789900,17,482.010300,481.532400,-0.477900
3,66,3.72789900,18,488.385500,487.771400,-0.614100
3,66,3.72789900,19,530.858900,530.127300,-0.731600
3,66,3.72789900,20,567.273200,567.238700,-0.034500
3,66,3.72789900,21,577.554400,577.175900,-0.378500
3,66,3.72789900,22,587.130300,586.782100,-0.348200
3,66,3.72789900,23,592.133900,591.862700,-0.271200
3,66,3.72789900,24,601.712800,600.872600,-0.840200
3,66,3.72789900,25,651.068900,650.701100,-0.367800
3,66,3.72789900,26,660.408500,660.074600,-0.333900
3,66,3.72789900,27,694.301300,693.019700,-1.281600
3,66,3.72789900,28,713.215800,712.324800,-0.891000
3,66,3.72789900,29,772.870600,772.115200,-0.755400
3,66,3.72789900,30,776.932700,776.572400,-0.360300
3,67,3.74440100,1,214.138200,213.527600,-0.610600
3,67,3.74440100,2,249.178000,248.807200,-0.370800
3,67,3.74440100,3,252.314800,252.009900,-0.304900
3,67,3.74440100,4,272.771800,272.618300,-0.153500
3,67,3.74440100,5,294.668200,294.192200,-0.476000
3,67,3.74440100,6,310.510900,310.268600,-0.242300
3,67,3.74440100,7,352.022600,351.932900,-0.089700
3,67,3.74440100,8,363.790400,363.189400,-0.601000
3,67,3.74440100,9,371.851500,371.339300,-0.512200
3,67,3.74440100,10,379.554800,379.239400,-0.315400
3,67,3.74440100,11,384.427400,384.245000,-0.182400
3,67,3.74440100,12,409.589900,409.037500,-0.552400
3,67,3.74440100,13,423.019200,423.063700,0.044500
3,67,3.74440100,14,425.920200,426.316800,0.396600
3,67,3.74440100,15,451.174200,450.814100,-0.360100
3,67,3.74440100,16,461.530300,461.106000,-0.424300
3,67,3.74440100,17,481.615800,481.137300,-0.478500
3,67,3.74440100,18,491.000100,490.380600,-0.619500
3,67,3.74440100,19,530.246800,529.496200,-0.750600
3,67,3.74440100,20,565.882100,565.862300,-0.019800
3,67,3.74440100,21,579.708900,579.365400,-0.343500
3,67,3.74440100,22,584.991600,584.627900,-0.363700
3,67,3.74440100,23,591.796300,591.476700,-0.319600
3,67,3.74440100,24,603.297000,602.426800,-0.870200
3,67,3.74440100,25,650.367700,649.975600,-0.392100
3,67,3.74440100,26,660.828800,660.494400,-0.334400
3,67,3.74440100,27,693.244100,691.970900,-1.273200
3,67,3.74440100,28,710.294700,709.389600,-0.905100
3,67,3.74440100,29,774.478400,773.745900,-0.732500
3,67,3.74440100,30,777.918900,777.551500,-0.367400
3,68,3.76090300,1,213.230500,212.584900,-0.645600
3,68,3.76090300,2,247.208100,246.785900,-0.422200
3,68,3.76090300,3,250.585400,250.263800,-0.321600
3,68,3.76090300,4,270.381900,270.216000,-0.165900
3,68,3.76090300,5,294.953900,294.503900,-0.450000
3,68,3.76090300,6,310.410200,310.169300,-0.240900
3,68,3.76090300,7,355.307500,355.209500,-0.098000
3,68,3.76090300,8,364.114200,363.519300,-0.594900
3,68,3.76090300,9,372.494500,371.999100,-0.495400
3,68,3.76090300,10,382.043300,381.725200,-0.318100
3,68,3.76090300,11,385.165800,384.979100,-0.186700
3,68,3.76090300,12,408.712800,408.183300,-0.529500
3,68,3.76090300,13,424.650400,424.705100,0.054700
3,68,3.76090300,14,427.056200,427.440900,0.384700
3,68,3.76090300,15,449.495800,449.158300,-0.337500
3,68,3.76090300,16,463.261500,462.867300,-0.394200
3,68,3.76090300,17,481.364100,480.888600,-0.475500
3,68,3.76090300,18,493.629900,493.011600,-0.618300
3,68,3.76090300,19,529.562100,528.794100,-0.768000
3,68,3.76090300,20,564.312600,564.310600,-0.002000
3,68,3.76090300,21,580.998400,580.717100,-0.281300
3,68,3.76090300,22,582.721200,582.345200,-0.376000
3,68,3.76090300,23,592.083400,591.681300,-0.402100
3,68,3.76090300,24,604.906800,604.000400,-0.906400
3,68,3.76090300,25,649.837800,649.423800,-0.414000
3,68,3.76090300,26,661.248800,660.913500,-0.335300
3,68,3.76090300,27,692.156700,690.894400,-1.262300
3,68,3.76090300,28,707.289800,706.366700,-0.923100
3,68,3.76090300,29,776.063800,775.353900,-0.709900
3,68,3.76090300,30,778.982900,778.611800,-0.371100
3,69,3.77740500,1,212.329700,211.647700,-0.682000
3,69,3.77740500,2,244.877700,244.399200,-0.478500
3,69,3.77740500,3,248.744800,248.403900,-0.340900
3,69,3.77740500,4,267.813900,267.631500,-0.182400
3,69,3.77740500,5,295.525100,295.104000,-0.421100
3,69,3.77740500,6,310.129800,309.892300,-0.237500
3,69,3.77740500,7,358.785300,358.671600,-0.113700
3,69,3.77740500,8,364.466900,363.880600,-0.586300
3,69,3.77740500,9,373.182600,372.704100,-0.478500
3,69,3.77740500,10,384.459600,384.142500,-0.317100
3,69,3.77740500,11,385.826500,385.637900,-0.188600
3,69,3.77740500,12,408.282700,407.783000,-0.499700
3,69,3.77740500,13,426.189600,426.249600,0.060000
3,69,3.77740500,14,428.405200,428.774800,0.369600
3,69,3.77740500,15,447.831800,447.519400,-0.312400
3,69,3.77740500,16,464.959600,464.590400,-0.369200
3,69,3.77740500,17,481.276000,480.807000,-0.469000
3,69,3.77740500,18,496.235000,495.623800,-0.611200
3,69,3.77740500,19,528.810300,528.026500,-0.783800
3,69,3.77740500,20,562.570500,562.588600,0.018100
3,69,3.77740500,21,580.317700,579.935100,-0.382600
3,69,3.77740500,22,581.127300,580.909000,-0.218300
3,69,3.77740500,23,593.265900,592.769400,-0.496500
3,69,3.77740500,24,606.532300,605.584700,-0.947600
3,69,3.77740500,25,649.495800,649.062700,-0.433100
3,69,3.77740500,26,661.668100,661.331200,-0.336900
3,69,3.77740500,27,691.037900,689.788900,-1.249000
3,69,3.77740500,28,704.234500,703.290500,-0.944000
3,69,3.77740500,29,777.622100,776.934600,-0.687500
3,69,3.77740500,30,780.099500,779.727900,-0.371600
3,70,3.79390700,1,211.447300,210.727900,-0.719400
3,70,3.79390700,2,242.273200,241.736000,-0.537200
3,70,3.79390700,3,246.813400,246.450500,-0.362900
3,70,3.79390700,4,265.078900,264.876000,-0.202900
3,70,3.79390700,5,296.304100,295.912000,-0.392100
3,70,3.79390700,6,309.757300,309.524500,-0.232800
3,70,3.79390700,7,362.229400,362.089900,-0.139500
3,70,3.79390700,8,364.860400,364.284000,-0.576400
3,70,3.79390700,9,373.912800,373.451600,-0.461200
3,70,3.79390700,10,386.390400,386.204500,-0.185900
3,70,3.79390700,11,386.830800,386.520000,-0.310800
3,70,3.79390700,12,408.347900,407.884100,-0.463800
3,70,3.79390700,13,427.622000,427.681900,0.059900
3,70,3.79390700,14,430.003300,430.355100,0.351800
3,70,3.79390700,15,446.208300,445.925000,-0.283300
3,70,3.79390700,16,466.617300,466.268100,-0.349200
3,70,3.79390700,17,481.371500,480.911900,-0.459600
3,70,3.79390700,18,498.778200,498.179100,-0.599100
3,70,3.79390700,19,527.996000,527.198100,-0.797900
3,70,3.79390700,20,560.662400,560.702200,0.039800
3,70,3.79390700,21,577.789700,577.397900,-0.391800
3,70,3.79390700,22,580.205500,580.031000,-0.174500
3,70,3.79390700,23,595.202400,594.627300,-0.575100
3,70,3.79390700,24,608.165500,607.172300,-0.993200
3,70,3.79390700,25,649.351500,648.902200,-0.449300
3,70,3.79390700,26,662.086200,661.747000,-0.339200
3,70,3.79390700,27,689.886600,688.653700,-1.232900
3,70,3.79390700,28,701.158400,700.191600,-0.966800
3,70,3.79390700,29,779.148300,778.483100,-0.665200
3,70,3.79390700,30,781.247900,780.878300,-0.369600
3,71,3.81041000,1,210.593800,209.836500,-0.757300
3,71,3.81041000,2,239.477500,238.880600,-0.596900
3,71,3.81041000,3,244.809500,244.421800,-0.387700
3,71,3.81041000,4,262.192200,261.964500,-0.227700
3,71,3.81041000,5,297.219700,296.855700,-0.364000
3,71,3.81041000,6,309.352300,309.125200,-0.227100
3,71,3.81041000,7,365.288400,364.734700,-0.553700
3,71,3.81041000,8,365.420800,365.230400,-0.190400
3,71,3.81041000,9,374.686700,374.243200,-0.443500
3,71,3.81041000,10,386.855200,386.672500,-0.182700
3,71,3.81041000,11,389.251100,388.960600,-0.290500
3,71,3.81041000,12,408.898800,408.474600,-0.424200
3,71,3.81041000,13,428.937300,428.990000,0.052700
3,71,3.81041000,14,431.868200,432.199800,0.331600
3,71,3.81041000,15,444.665400,444.417800,-0.247600
3,71,3.81041000,16,468.233000,467.899400,-0.333600
3,71,3.81041000,17,481.668000,481.220000,-0.448000
3,71,3.81041000,18,501.226400,500.643700,-0.582700
3,71,3.81041000,19,527.124300,526.314000,-0.810300
3,71,3.81041000,20,558.595700,558.658200,0.062500
3,71,3.81041000,21,575.132300,574.733900,-0.398400
3,71,3.81041000,22,578.556100,578.403600,-0.152500
3,71,3.81041000,23,597.558600,596.918200,-0.640400
3,71,3.81041000,24,609.799400,608.756800,-1.042600
3,71,3.81041000,25,649.406900,648.944300,-0.462600
3,71,3.81041000,26,662.502200,662.159700,-0.342500
3,71,3.81041000,27,688.702300,687.488100,-1.214200
3,71,3.81041000,28,698.087400,697.097200,-0.990200
3,71,3.81041000,29,780.637600,779.994800,-0.642800
3,71,3.81041000,30,782.411000,782.045500,-0.365500
3,72,3.82691200,1,209.778900,208.983500,-0.795400
3,72,3.82691200,2,236.564400,235.908300,-0.656100
3,72,3.82691200,3,242.749300,242.334300,-0.415000
3,72,3.82691200,4,259.172200,258.915800,-0.256400
3,72,3.82691200,5,298.212300,297.874500,-0.337800
3,72,3.82691200,6,308.952600,308.731700,-0.220900
3,72,3.82691200,7,365.786500,365.233400,-0.553100
3,72,3.82691200,8,368.111000,367.879600,-0.231400
3,72,3.82691200,9,375.508000,375.082900,-0.425100
3,72,3.82691200,10,387.221800,387.045700,-0.176100
3,72,3.82691200,11,391.881500,391.623400,-0.258100
3,72,3.82691200,12,409.852500,409.468800,-0.383700
3,72,3.82691200,13,430.121700,430.157600,0.035900
3,72,3.82691200,14,434.001500,434.311200,0.309700
3,72,3.82691200,15,443.270800,443.069300,-0.201500
3,72,3.82691200,16,469.807500,469.485900,-0.321600
3,72,3.82691200,17,482.178000,481.743100,-0.434900
3,72,3.82691200,18,503.550500,502.987600,-0.562900
3,72,3.82691200,19,526.200000,525.378900,-0.821100
3,72,3.82691200,20,556.378200,556.463600,0.085400
3,72,3.82691200,21,572.347600,571.944200,-0.403400
3,72,3.82691200,22,576.401200,576.260300,-0.140900
3,72,3.82691200,23,600.102200,599.399500,-0.702700
3,72,3.82691200,24,611.427800,610.331900,-1.095900
3,72,3.82691200,25,649.657300,649.184000,-0.473300
3,72,3.82691200,26,662.914600,662.568000,-0.346600
3,72,3.82691200,27,687.484700,686.292000,-1.192700
3,72,3.82691200,28,695.045100,694.031900,-1.013200
3,72,3.82691200,29,782.085200,781.464700,-0.620500
3,72,3.82691200,30,783.574400,783.214900,-0.359500
3,73,3.84341400,1,209.011700,208.178500,-0.833200
3,73,3.84341400,2,233.598600,232.884200,-0.714400
3,73,3.84341400,3,240.647900,240.203300,-0.444600
3,73,3.84341400,4,256.039900,255.750900,-0.289000
3,73,3.84341400,5,299.234200,298.920300,-0.313900
3,73,3.84341400,6,308.580400,308.366100,-0.214300
3,73,3.84341400,7,366.319600,365.777200,-0.542400
3,73,3.84341400,8,370.190000,369.901500,-0.288500
3,73,3.84341400,9,376.382000,375.975800,-0.406200
3,73,3.84341400,10,387.504100,387.336800,-0.167300
3,73,3.84341400,11,394.860500,394.642000,-0.218500
3,73,3.84341400,12,411.064400,410.719800,-0.344600
3,73,3.84341400,13,431.141700,431.147400,0.005700
3,73,3.84341400,14,436.392900,436.679200,0.286300
3,73,3.84341400,15,442.141300,442.002200,-0.139100
3,73,3.84341400,16,471.342700,471.030300,-0.312400
3,73,3.84341400,17,482.907500,482.486100,-0.421400
3,73,3.84341400,18,505.725900,505.185200,-0.540700
3,73,3.84341400,19,525.228000,524.397800,-0.830200
3,73,3.84341400,20,554.018200,554.126200,0.108000
3,73,3.84341400,21,569.437600,569.030600,-0.407000
3,73,3.84341400,22,573.858800,573.725200,-0.133600
3,73,3.84341400,23,602.712200,601.944800,-0.767400
3,73,3.84341400,24,613.044500,611.891800,-1.152700
3,73,3.84341400,25,650.090700,649.609300,-0.481400
3,73,3.84341400,26,663.321700,662.969800,-0.351900
3,73,3.84341400,27,686.234100,685.065700,-1.168400
3,73,3.84341400,28,692.052700,691.018300,-1.034400
3,73,3.84341400,29,783.486100,782.888200,-0.597900
3,73,3.84341400,30,784.726500,784.374300,-0.352200
3,74,3.85991600,1,208.300500,207.430300,-0.870200
3,74,3.85991600,2,230.635400,229.864400,-0.771000
3,74,3.85991600,3,238.519000,238.042400,-0.476600
3,74,3.85991600,4,252.817900,252.492700,-0.325200
3,74,3.85991600,5,300.248500,299.956300,-0.292200
3,74,3.85991600,6,308.248200,308.040300,-0.207900
3,74,3.85991600,7,366.891900,366.359600,-0.532300
3,74,3.85991600,8,371.628500,371.286600,-0.341900
3,74,3.85991600,9,377.313700,376.926900,-0.386800
3,74,3.85991600,10,387.721900,387.564900,-0.157000
3,74,3.85991600,11,398.213600,398.030300,-0.183300
3,74,3.85991600,12,412.363300,412.056200,-0.307100
3,74,3.85991600,13,431.921900,431.882900,-0.039000
3,74,3.85991600,14,439.023300,439.285500,0.262200
3,74,3.85991600,15,441.469700,441.412400,-0.057300
3,74,3.85991600,16,472.840700,472.535200,-0.305500
3,74,3.85991600,17,483.854600,483.446600,-0.408000
3,74,3.85991600,18,507.731400,507.214700,-0.516700
3,74,3.85991600,19,524.213600,523.375700,-0.837900
3,74,3.85991600,20,551.524500,551.653700,0.129200
3,74,3.85991600,21,566.405100,565.996000,-0.409100
3,74,3.85991600,22,570.994000,570.866000,-0.128000
3,74,3.85991600,23,605.326200,604.489200,-0.837000
3,74,3.85991600,24,614.643500,613.430600,-1.212900
3,74,3.85991600,25,650.689900,650.202200,-0.487700
3,74,3.85991600,26,663.721000,663.362800,-0.358200
3,74,3.85991600,27,684.951100,683.809900,-1.141200
3,74,3.85991600,28,689.129600,688.076800,-1.052800
3,74,3.85991600,29,784.835700,784.260300,-0.575400
3,74,3.85991600,30,785.857100,785.513400,-0.343700
3,75,3.87641900,1,207.653300,206.747400,-0.905900
3,75,3.87641900,2,227.722500,226.897100,-0.825400
3,75,3.87641900,3,236.375500,235.864900,-0.510600
3,75,3.87641900,4,249.529600,249.164700,-0.364900
3,75,3.87641900,5,301.228000,300.955100,-0.272900
3,75,3.87641900,6,307.961600,307.760100,-0.201500
3,75,3.87641900,7,367.494900,366.972000,-0.522900
3,75,3.87641900,8,372.519900,372.135400,-0.384500
3,75,3.87641900,9,378.308000,377.940900,-0.367100
3,75,3.87641900,10,387.899300,387.753500,-0.145800
3,75,3.87641900,11,401.815200,401.651200,-0.164000
3,75,3.87641900,12,413.591200,413.321200,-0.270000
3,75,3.87641900,13,432.375000,432.291800,-0.083200
3,75,3.87641900,14,441.495900,441.532800,0.036900
3,75,3.87641900,15,441.873200,442.107200,0.234000
3,75,3.87641900,16,474.302300,474.002400,-0.299900
3,75,3.87641900,17,485.010000,484.614200,-0.395800
3,75,3.87641900,18,509.549800,509.058100,-0.491700
3,75,3.87641900,19,523.162000,522.317900,-0.844100
3,75,3.87641900,20,548.906400,549.054900,0.148500
3,75,3.87641900,21,563.253800,562.844300,-0.409500
3,75,3.87641900,22,567.848600,567.725800,-0.122800
3,75,3.87641900,23,607.909300,606.997000,-0.912300
3,75,3.87641900,24,616.219100,614.942500,-1.276600
3,75,3.87641900,25,651.433500,650.941300,-0.492200
3,75,3.87641900,26,664.109400,663.743900,-0.365500
3,75,3.87641900,27,683.636900,682.525900,-1.111000
3,75,3.87641900,28,686.293600,685.226900,-1.066700
3,75,3.87641900,29,786.129000,785.576400,-0.552600
3,75,3.87641900,30,786.957600,786.623300,-0.334300
3,76,3.89292100,1,207.078600,206.138700,-0.939900
3,76,3.89292100,2,224.903600,224.026300,-0.877300
3,76,3.89292100,3,234.230500,233.683900,-0.546600
3,76,3.89292100,4,246.201300,245.793600,-0.407700
3,76,3.89292100,5,302.152800,301.897100,-0.255700
3,76,3.89292100,6,307.722900,307.527300,-0.195600
3,76,3.89292100,7,368.117700,367.603200,-0.514500
3,76,3.89292100,8,373.006600,372.591800,-0.414800
3,76,3.89292100,9,379.368700,379.021400,-0.347300
3,76,3.89292100,10,388.062800,387.928600,-0.134200
3,76,3.89292100,11,405.404600,405.235100,-0.169500
3,76,3.89292100,12,414.637100,414.405400,-0.231700
3,76,3.89292100,13,432.568200,432.472200,-0.096000
3,76,3.89292100,14,442.369400,442.477800,0.108400
3,76,3.89292100,15,444.907200,445.118800,0.211600
3,76,3.89292100,16,475.727900,475.432700,-0.295200
3,76,3.89292100,17,486.357600,485.972200,-0.385400
3,76,3.89292100,18,511.167000,510.700500,-0.466500
3,76,3.89292100,19,522.079200,521.230300,-0.848900
3,76,3.89292100,20,546.173900,546.339000,0.165100
3,76,3.89292100,21,559.989100,559.581100,-0.408000
3,76,3.89292100,22,564.454400,564.336900,-0.117500
3,76,3.89292100,23,610.440200,609.446500,-0.993700
3,76,3.89292100,24,617.765500,616.422000,-1.343500
3,76,3.89292100,25,652.297900,651.802400,-0.495500
3,76,3.89292100,26,664.483300,664.109400,-0.373900
3,76,3.89292100,27,682.292900,681.215800,-1.077100
3,76,3.89292100,28,683.562400,682.486500,-1.075900
3,76,3.89292100,29,787.361500,786.831800,-0.529700
3,76,3.89292100,30,788.020900,787.696500,-0.324400
3,77,3.90942300,1,206.583600,205.611800,-0.971800
3,77,3.90942300,2,222.215300,221.289100,-0.926200
3,77,3.90942300,3,232.095800,231.511500,-0.584300
3,77,3.90942300,4,242.857800,242.404500,-0.453300
3,77,3.90942300,5,303.009400,302.768800,-0.240600
3,77,3.90942300,6,307.531200,307.341100,-0.190100
3,77,3.90942300,7,368.747300,368.240600,-0.506700
3,77,3.90942300,8,373.223300,372.789000,-0.434300
3,77,3.90942300,9,380.498100,380.170400,-0.327700
3,77,3.90942300,10,388.239400,388.116500,-0.122900
3,77,3.90942300,11,408.594400,408.390600,-0.203800
3,77,3.90942300,12,415.454800,415.261200,-0.193600
3,77,3.90942300,13,432.861800,432.800900,-0.060900
3,77,3.90942300,14,444.004300,444.160900,0.156600
3,77,3.90942300,15,448.107100,448.294200,0.187100
3,77,3.90942300,16,477.115800,476.825500,-0.290300
3,77,3.90942300,17,487.875800,487.498500,-0.377300
3,77,3.90942300,18,512.571600,512.130200,-0.441400
3,77,3.90942300,19,520.971400,520.118800,-0.852600
3,77,3.90942300,20,543.338200,543.516400,0.178200
3,77,3.90942300,21,556.617600,556.212800,-0.404800
3,77,3.90942300,22,560.838200,560.726400,-0.111800
3,77,3.90942300,23,612.903300,611.822300,-1.081000
3,77,3.90942300,24,619.276800,617.863400,-1.413400
3,77,3.90942300,25,653.258000,652.759800,-0.498200
3,77,3.90942300,26,664.838200,664.455200,-0.383000
3,77,3.90942300,27,680.882600,679.872900,-1.009700
3,77,3.90942300,28,680.990600,679.882300,-1.108300
3,77,3.90942300,29,788.528600,788.022000,-0.506600
3,77,3.90942300,30,789.040400,788.726100,-0.314300
3,78,3.92592500,1,206.175500,205.174400,-1.001100
3,78,3.92592500,2,219.690700,218.719400,-0.971300
3,78,3.92592500,3,229.982900,229.359700,-0.623200
3,78,3.92592500,4,239.525500,239.024100,-0.501400
3,78,3.92592500,5,303.789100,303.561700,-0.227400
3,78,3.92592500,6,307.384500,307.199400,-0.185100
3,78,3.92592500,7,369.369300,368.869800,-0.499500
3,78,3.92592500,8,373.274300,372.828600,-0.445700
3,78,3.92592500,9,381.697000,381.388400,-0.308600
3,78,3.92592500,10,388.456000,388.343900,-0.112100
3,78,3.92592500,11,410.920800,410.667200,-0.253600
3,78,3.92592500,12,416.027200,415.859000,-0.168200
3,78,3.92592500,13,433.799200,433.812600,0.013400
3,78,3.92592500,14,446.225800,446.414200,0.188400
3,78,3.92592500,15,451.444500,451.607400,0.162900
3,78,3.92592500,16,478.462700,478.178100,-0.284600
3,78,3.92592500,17,489.539200,489.167500,-0.371700
3,78,3.92592500,18,513.754900,513.337900,-0.417000
3,78,3.92592500,19,519.845400,518.990200,-0.855200
3,78,3.92592500,20,540.411900,540.598800,0.186900
3,78,3.92592500,21,553.147400,552.747900,-0.399500
3,78,3.92592500,22,557.025600,556.919400,-0.106200
3,78,3.92592500,23,615.286300,614.112000,-1.174300
3,78,3.92592500,24,620.747300,619.261100,-1.486200
3,78,3.92592500,25,654.288600,653.788200,-0.500400
3,78,3.92592500,26,665.169400,664.776400,-0.393000
3,78,3.92592500,27,678.467000,677.402800,-1.064200
3,78,3.92592500,28,679.536900,678.529400,-1.007500
3,78,3.92592500,29,789.626100,789.142400,-0.483700
3,78,3.92592500,30,790.010200,789.706100,-0.304100
3,79,3.94242800,1,205.861100,204.833600,-1.027500
3,79,3.94242800,2,217.359800,216.347400,-1.012400
3,79,3.94242800,3,227.903100,227.240100,-0.663000
3,79,3.94242800,4,236.231100,235.679500,-0.551600
3,79,3.94242800,5,304.487200,304.271300,-0.215900
3,79,3.94242800,6,307.279700,307.098900,-0.180800
3,79,3.94242800,7,369.968600,369.475900,-0.492700
3,79,3.94242800,8,373.232500,372.781400,-0.451100
3,79,3.94242800,9,382.964700,382.674300,-0.290400
3,79,3.94242800,10,388.738700,388.636100,-0.102600
3,79,3.94242800,11,412.121200,411.838000,-0.283200
3,79,3.94242800,12,416.239200,416.067400,-0.171800
3,79,3.94242800,13,435.833900,435.933700,0.099800
3,79,3.94242800,14,448.875500,449.088800,0.213300
3,79,3.94242800,15,454.893100,455.032700,0.139600
3,79,3.94242800,16,479.762900,479.485700,-0.277200
3,79,3.94242800,17,491.320900,490.952200,-0.368700
3,79,3.94242800,18,514.710700,514.316900,-0.393800
3,79,3.94242800,19,518.709100,517.852200,-0.856900
3,79,3.94242800,20,537.409500,537.600000,0.190500
3,79,3.94242800,21,549.588500,549.196400,-0.392100
3,79,3.94242800,22,553.041500,552.940700,-0.100800
3,79,3.94242800,23,617.577400,616.304100,-1.273300
3,79,3.94242800,24,622.170800,620.609300,-1.561500
3,79,3.94242800,25,655.365000,654.862800,-0.502200
3,79,3.94242800,26,665.471300,665.067700,-0.403600
3,79,3.94242800,27,676.140500,675.092200,-1.048300
3,79,3.94242800,28,678.126400,677.161800,-0.964600
3,79,3.94242800,29,790.649800,790.189000,-0.460800
3,79,3.94242800,30,790.925300,790.630900,-0.294400
3,80,3.95893000,1,205.646800,204.596300,-1.050500
3,80,3.95893000,2,215.249300,214.200500,-1.048800
3,80,3.95893000,3,225.867500,225.164000,-0.703500
3,80,3.95893000,4,233.001700,232.398300,-0.603400
3,80,3.95893000,5,305.102100,304.896100,-0.206000
3,80,3.95893000,6,307.212800,307.035800,-0.177000
3,80,3.95893000,7,370.530200,370.044400,-0.485800
3,80,3.95893000,8,373.146500,372.694200,-0.452300
3,80,3.95893000,9,384.298700,384.025400,-0.273300
3,80,3.95893000,10,389.111300,389.016700,-0.094600
3,80,3.95893000,11,412.379900,412.096700,-0.283200
3,80,3.95893000,12,415.905300,415.715800,-0.189500
3,80,3.95893000,13,439.028500,439.198500,0.170000
3,80,3.95893000,14,451.833400,452.069800,0.236400
3,80,3.95893000,15,458.426600,458.543800,0.117200
3,80,3.95893000,16,481.007700,480.740700,-0.267000
3,80,3.95893000,17,493.193000,492.824600,-0.368400
3,80,3.95893000,18,515.434600,515.062500,-0.372100
3,80,3.95893000,19,517.571300,516.713800,-0.857500
3,80,3.95893000,20,534.348400,534.536300,0.187900
3,80,3.95893000,21,545.952900,545.570600,-0.382300
3,80,3.95893000,22,548.912400,548.816000,-0.096400
3,80,3.95893000,23,619.764200,618.386500,-1.377700
3,80,3.95893000,24,623.540900,621.901700,-1.639200
3,80,3.95893000,25,656.464200,655.960100,-0.504100
3,80,3.95893000,26,665.738000,665.323300,-0.414700
3,80,3.95893000,27,673.978400,672.957200,-1.021200
3,80,3.95893000,28,676.705500,675.785800,-0.919700
3,80,3.95893000,29,791.595600,791.157600,-0.438000
3,80,3.95893000,30,791.780800,791.495500,-0.285300
3,81,3.97543200,1,205.538400,204.468600,-1.069800
3,81,3.97543200,2,213.382900,212.302800,-1.080100
3,81,3.97543200,3,223.886300,223.142200,-0.744100
3,81,3.97543200,4,229.864600,229.208300,-0.656300
3,81,3.97543200,5,305.634600,305.437100,-0.197500
3,81,3.97543200,6,307.179300,307.005600,-0.173700
3,81,3.97543200,7,371.040200,370.561500,-0.478700
3,81,3.97543200,8,373.047200,372.596500,-0.450700
3,81,3.97543200,9,385.695300,385.437700,-0.257600
3,81,3.97543200,10,389.595000,389.506400,-0.088600
3,81,3.97543200,11,412.031600,411.760900,-0.270700
3,81,3.97543200,12,415.026000,414.826000,-0.200000
3,81,3.97543200,13,443.095500,443.313500,0.218000
3,81,3.97543200,14,455.007700,455.267300,0.259600
3,81,3.97543200,15,462.016400,462.112800,0.096400
3,81,3.97543200,16,482.183800,481.931200,-0.252600
3,81,3.97543200,17,495.128300,494.757800,-0.370500
3,81,3.97543200,18,515.924100,515.572400,-0.351700
3,81,3.97543200,19,516.443100,515.585400,-0.857700
3,81,3.97543200,20,531.249800,531.427800,0.178000
3,81,3.97543200,21,542.255400,541.885200,-0.370200
3,81,3.97543200,22,544.667600,544.573700,-0.093900
3,81,3.97543200,23,621.832300,620.345500,-1.486800
3,81,3.97543200,24,624.850200,623.131800,-1.718400
3,81,3.97543200,25,657.564500,657.058600,-0.505900
3,81,3.97543200,26,665.963200,665.537300,-0.425900
3,81,3.97543200,27,671.997200,671.014000,-0.983200
3,81,3.97543200,28,675.281600,674.409300,-0.872300
3,81,3.97543200,29,792.460000,792.044600,-0.415400
3,81,3.97543200,30,792.572300,792.295100,-0.277200
3,82,3.99193400,1,205.541100,204.456000,-1.085100
3,82,3.99193400,2,211.781400,210.675800,-1.105600
3,82,3.99193400,3,221.969800,221.185100,-0.784700
3,82,3.99193400,4,226.846900,226.137000,-0.709900
3,82,3.99193400,5,306.087500,305.897200,-0.190300
3,82,3.99193400,6,307.174400,307.003300,-0.171100
3,82,3.99193400,7,371.487700,371.016500,-0.471200
3,82,3.99193400,8,372.953400,372.506100,-0.447300
3,82,3.99193400,9,387.149500,386.906000,-0.243500
3,82,3.99193400,10,390.206500,390.121600,-0.084900
3,82,3.99193400,11,411.299100,411.042800,-0.256300
3,82,3.99193400,12,413.750700,413.550400,-0.200300
3,82,3.99193400,13,447.698100,447.949200,0.251100
3,82,3.99193400,14,458.325400,458.608500,0.283100
3,82,3.99193400,15,465.629900,465.707900,0.078000
3,82,3.99193400,16,483.272400,483.040100,-0.232300
3,82,3.99193400,17,497.100700,496.725300,-0.375400
3,82,3.99193400,18,515.336100,514.480300,-0.855800
3,82,3.99193400,19,516.179300,515.845200,-0.334100
3,82,3.99193400,20,528.140600,528.300100,0.159500
3,82,3.99193400,21,538.513900,538.158700,-0.355200
3,82,3.99193400,22,540.342100,540.247300,-0.094800
3,82,3.99193400,23,623.765300,622.165700,-1.599600
3,82,3.99193400,24,626.090800,624.292100,-1.798700
3,82,3.99193400,25,658.646600,658.139000,-0.507600
